dialogueID,date,from,to,text
187342.tsv,2011-03-07T23:40:00.000Z,Pici,joeb_,"You'll need to remove the packages manually.  There isn't any special command to remove what build-dep installed."
186073.tsv,2010-05-19T19:50:00.000Z,Pici,ryoohki,"look at tasksel"
186073.tsv,2010-05-19T19:51:00.000Z,Pici,ryoohki,"Actually, thats not entirely correct, sorry. meta-packages are different from tasks, but there are some overlap."
186989.tsv,2008-11-11T19:56:00.000Z,Pici,a2z,"##windows"
121632.tsv,2008-04-04T19:07:00.000Z,Pici,st1650,"You probably don't want to be upgrading libc6."
187169.tsv,2008-04-30T21:45:00.000Z,Pici,weaseal,"Or if you have a system to check on, dpkg -S autopoint"
91004.tsv,2009-10-06T19:15:00.000Z,Pici,sjanssen,"No, please use #ubuntu+1"
186374.tsv,2011-02-14T18:46:00.000Z,Pici,Ametco,"stop that"
185550.tsv,2007-08-30T10:31:00.000Z,Pici,teb,"You can also do `nohup program &`"
116205.tsv,2008-10-06T18:38:00.000Z,Pici,TheOV,"#ubuntu+1"
186778.tsv,2010-11-24T01:07:00.000Z,Pici,lugash,"If that was your password, I suggest you change it now."
186778.tsv,2010-11-24T01:09:00.000Z,Pici,lugash,"Registration help is available in #freenode"
187505.tsv,2007-03-29T13:02:00.000Z,Pici,rellik,"use top"
187686.tsv,2007-09-12T05:35:00.000Z,Pici,codeane_,"Read Ubotu's response/."
187599.tsv,2012-01-25T21:31:00.000Z,Pici,nancy--,"Not an Ubuntu support question, try #ubuntu-offtopic for opinions."
187599.tsv,2012-03-28T18:39:00.000Z,Pici,nancy--,"This is ubuntu support only. Chat in #ubuntu-offtopic"
187076.tsv,2009-08-20T00:36:00.000Z,Pici,navlar,"You need to put a slash before join: /join #channel"
113952.tsv,2010-01-09T00:12:00.000Z,Pici,nan,"!dontzap | jarco"
113952.tsv,2010-01-09T00:13:00.000Z,Pici,Surlent777,"That wiki page addresses that."
185931.tsv,2007-08-03T05:35:00.000Z,Pici,siniestro,"/join #ubuntu-es"
186370.tsv,2007-08-19T07:06:00.000Z,Pici,PanicByte,"Too much attention if they are +o"
187684.tsv,2011-04-12T20:56:00.000Z,Pici,bong,"#web would be a good place to start"
187684.tsv,2011-04-12T20:56:00.000Z,Pici,bong,"/msg alis help, or ask in #freenode"
185917.tsv,2008-05-03T00:27:00.000Z,Pici,glasgowkody,"Python is in the Ubuntu repositories, any particular reason you need"
185917.tsv,2008-05-03T00:28:00.000Z,Pici,glasgowkody,"In fact, its probably already installed."
185939.tsv,2007-07-24T06:24:00.000Z,Pici,nan,"I always make at least as much swap as I have RAM. But thats just me."
185939.tsv,2007-07-24T06:25:00.000Z,Pici,IntuitiveNipple,"Exactly."
186757.tsv,2010-04-20T00:19:00.000Z,Pici,ARTSIOM,": Please join #ubuntu+1 for Lucid/10.04 support/discussion."
186512.tsv,2010-02-05T22:49:00.000Z,Pici,darkstar1,"What language?"
186512.tsv,2010-02-05T22:49:00.000Z,Pici,darkstar1,"#bash :)"
187243.tsv,2011-06-30T18:15:00.000Z,Pici,wawa,"There is no Ubuntu release with that version number."
55302.tsv,2009-10-14T21:56:00.000Z,Pici,balderdash,"Theres no need to continue this here. stop."
55302.tsv,2009-10-14T21:56:00.000Z,Pici,balderdash,"And mind your language here."
187143.tsv,2009-11-24T20:19:00.000Z,Pici,louise,"too"
186476.tsv,2008-08-28T04:58:00.000Z,Pici,TornadoChas3r,"Perhaps try their forums?"
186669.tsv,2007-10-17T20:14:00.000Z,Pici,cypher,"didn't you juust say that?"
186669.tsv,2007-10-17T20:14:00.000Z,Pici,cypher,"okay ;)"
186250.tsv,2010-04-06T20:10:00.000Z,Pici,boss_,"This is the Ubuntu Support Channel, not a dating service."
42950.tsv,2011-01-19T00:48:00.000Z,Pici,nan,"!es | Guest61403"
42950.tsv,2011-01-19T00:48:00.000Z,Pici,nze,"I must not be awake enough."
187743.tsv,2011-09-14T20:00:00.000Z,Pici,TheMatrix30001,"grep example@example.com /var/log/mail.log"
187743.tsv,2011-09-14T22:10:00.000Z,Pici,TheMatrix30001,"zgrep string /var/log/mail.log.4.gz"
114904.tsv,2011-08-10T22:48:00.000Z,Pici,Thor^^,"rm * will expand to fit the files that it will be removing. You could try using find -regex with your pattern,"
114904.tsv,2011-08-10T22:49:00.000Z,Pici,Thor^^,"What do you mean manually?"
186693.tsv,2011-07-05T20:21:00.000Z,Pici,FollowerofMendax,"If you don't like using Unity, then use GNOME instead, just pick Classic Ubuntu from your login screen."
187583.tsv,2007-01-29T14:04:00.000Z,Pici,_Jaak_,": you could do kill <pid>"
187583.tsv,2007-10-05T11:17:00.000Z,Pici,_Jaak_,"#ubuntu+1 for Gutsy questions please."
186394.tsv,2007-08-02T07:00:00.000Z,Pici,DIL,"You dont. If you just double click on the package it should open up and install with gdebi."
186394.tsv,2007-08-02T07:00:00.000Z,Pici,DIL,"Kismet is in the Ubuntu repos, you shouldnt have to use a 3rd party package."
133921.tsv,2008-01-04T21:38:00.000Z,Pici,nan,"!sudo | cottima"
133921.tsv,2008-01-04T21:38:00.000Z,Pici,nan,"!noroot | dooglus pmratpoison"
186018.tsv,2007-02-09T07:37:00.000Z,Pici,Raeth,"I believe fsck can do that"
80551.tsv,2009-02-25T20:46:00.000Z,Pici,nosyc,"/var/log/auth.log"
185883.tsv,2009-02-20T21:21:00.000Z,Pici,speedmaster,"That will only show the kernel, which doesn't necessarily reflect the Ubuntu version."
187621.tsv,2008-09-24T21:19:00.000Z,Pici,oklinux,"We do not support the ultimate edition here."
187621.tsv,2008-09-24T21:20:00.000Z,Pici,oklinux,"Try their forums maybe."
186210.tsv,2007-01-17T13:01:00.000Z,Pici,smimp,": upgrade prompts you to continue, so you might need to check the man pages for apt-get to bypass it, also it needs to be run as root/sudo"
186081.tsv,2007-10-29T23:15:00.000Z,Pici,asdx,"as of Gutsy, yes."
186005.tsv,2009-02-20T21:09:00.000Z,Pici,evilbug,"That topic is not really on topic for Ubuntu Support, try asking in ##hardware"
186005.tsv,2009-02-20T21:10:00.000Z,Pici,evilbug,"Its still not the focus of this channel, ##hardware would be much better at answering it than us."
27893.tsv,2010-11-03T18:12:00.000Z,Pici,bob10,"It is the latest version officially supported.  You can attempt to use the mainline kernel ppa, but any issues with it would not be supported here."
187004.tsv,2011-06-03T23:33:00.000Z,Pici,alvinPH,"Magentium: Please keep in mind that we do not support Ubuntu Ultimate in this channel."
187004.tsv,2011-06-06T21:36:00.000Z,Pici,alvinPH,"Ask #debian"
187556.tsv,2011-09-14T18:40:00.000Z,Pici,themartyrs,"Sure its stable, why wouldn't it be?"
187556.tsv,2011-09-14T18:44:00.000Z,Pici,themartyrs,"Again, I don't know why you think it would be unstable.  I suggest asking in #ubuntustudio if you want answers regarding audio production though."
96034.tsv,2008-10-02T23:38:00.000Z,Pici,nan,"!xmms"
96034.tsv,2008-10-02T23:39:00.000Z,Pici,Mixed_--_,"Sure, just clarifying"
187183.tsv,2008-12-05T01:01:00.000Z,Pici,fophillips,"autoconf"
187513.tsv,2010-04-06T19:31:00.000Z,Pici,fredfall,"hes not a bot"
187584.tsv,2007-08-23T05:05:00.000Z,Pici,Pwnz,"##java I believe."
186138.tsv,2008-10-03T17:20:00.000Z,Pici,wilfried,"What is lancelot?"
186138.tsv,2008-10-03T17:23:00.000Z,Pici,wilfried,"If you mean for KDE4, you may want to ask in #kubuntu-kde4"
186380.tsv,2009-09-18T18:16:00.000Z,Pici,Kitr88,"Do you have a question?"
186518.tsv,2010-04-14T21:25:00.000Z,Pici,Darkaura,": Please join #ubuntu+1 for Lucid/10.04 support/discussion."
186518.tsv,2010-04-14T21:30:00.000Z,Pici,Darkaura,"You need to ask in #ubuntu+1 like I said earlier."
186858.tsv,2007-12-31T23:21:00.000Z,Pici,freebird,"zenity"
47635.tsv,2010-01-09T00:15:00.000Z,Pici,adam_g,"Is there a reason you don't want it doing that?"
187533.tsv,2008-05-20T17:14:00.000Z,Pici,Sladjannn,"#kubuntu-kde4"
187542.tsv,2008-01-07T22:12:00.000Z,Pici,dell_lin,"Does this have anything to do with Ubuntu?"
187542.tsv,2008-01-07T22:13:00.000Z,Pici,dell_lin,"I suggest you ask in ##networking"
186796.tsv,2008-05-28T23:34:00.000Z,Pici,backslash7,"fyi (I was curious) I believe files with a green background like that mean that they have 'search permission is granted to others, and the restricted deletion flag is set'"
186796.tsv,2008-06-30T16:16:00.000Z,Pici,backslash7,"What version of Ubuntu are you running? Also, please lay off the enter key a bit."
186796.tsv,2008-06-30T16:18:00.000Z,Pici,backslash7,"Hardy has FF3 final in it, 7.10 does not."
15290.tsv,2011-07-01T01:47:00.000Z,Pici,echoSMILE,"finch can likely connect to msn (its pidgin's console client), and bitblee might be able to, I'm not sure though,."
185746.tsv,2007-07-25T07:21:00.000Z,Pici,kanuha,"sudo mount -a I beleive."
186435.tsv,2007-10-18T23:24:00.000Z,Pici,Charlotte,"yes, many people"
186435.tsv,2007-10-18T23:25:00.000Z,Pici,Charlotte,"sudo apt-get install wine"
187110.tsv,2011-05-05T17:15:00.000Z,Pici,vamsi,"If you're using grub2 (the default) modify /etc/default/grub , specificly GRUB_CMDLINE_LINUX_DEFAULT, then follow the instructions at the top of that file."
178788.tsv,2007-03-08T13:40:00.000Z,Pici,PocketIRC,"I've only been following your problem a little, but it sounds like you need for forward port 22 through your routers"
186941.tsv,2009-12-10T20:31:00.000Z,Pici,MarkMcLT_,"What about the 'Alternative download options, including Ubuntu installer for Windows' link?"
187417.tsv,2009-04-22T22:17:00.000Z,Pici,ravn,"Please watch your language in this channel, thank you."
187417.tsv,2010-11-17T00:24:00.000Z,Pici,ravn,"sudo netstat -tanp"
186385.tsv,2008-11-12T01:22:00.000Z,Pici,hosler,"This is a support channel, and thats really an offtopic subject, perhaps try #ubuntu-offtopic"
106944.tsv,2008-07-07T19:13:00.000Z,Pici,Mesiox,"Did you follow the directions from ubottu?"
140447.tsv,2007-11-07T23:43:00.000Z,Pici,joydivision,"When?"
187738.tsv,2007-11-01T18:37:00.000Z,Pici,mick_,"There is none.  It might work under Wine though."
141989.tsv,2007-10-23T21:45:00.000Z,Pici,pmcgee,"I see it, make sure that you have the universe repos enabled."
187444.tsv,2011-05-10T17:50:00.000Z,Pici,xiaoshen,"apt-get"
187190.tsv,2009-10-27T22:07:00.000Z,Pici,Sander,"Wine support is in #winehq"
185971.tsv,2007-08-23T11:13:00.000Z,Pici,MetaMorfoziS,"ask in ##hardware"
187414.tsv,2008-12-17T01:05:00.000Z,Pici,hendrixski_,"/msg nickserv help ghost"
185586.tsv,2008-04-16T05:05:00.000Z,Pici,pitr256,"sudo -i is a much better way."
187572.tsv,2009-07-08T00:11:00.000Z,Pici,EfendiBey,"#ubuntu-tr"
185845.tsv,2007-09-30T12:18:00.000Z,Pici,stephen,"sudo apt-get install wine"
185919.tsv,2012-01-26T23:55:00.000Z,Pici,ron__,"Thats what this channel is for, Ubuntu support,."
185919.tsv,2012-01-26T23:56:00.000Z,Pici,ron__,"no. Linux Mint is not a supported derivative of Ubuntu. Please seek support in #linuxmint-help on irc.spotchat.org"
152759.tsv,2008-06-30T20:47:00.000Z,Pici,Ziroday,"run lsb_release -a, thats a normal error."
186215.tsv,2008-03-19T02:32:00.000Z,Pici,Keidale,"you dont."
186215.tsv,2008-03-19T02:35:00.000Z,Pici,Keidale,"I know you're trying to get help here, but the 8.04 issues are offtopic here, please ask in #ubuntu+1"
186880.tsv,2012-07-23T16:32:00.000Z,Pici,mao,"That has nothing to do with Ubuntu, try somewhere like ##hardware"
186160.tsv,2007-10-31T18:52:00.000Z,Pici,logreeval,"good lucj"
187200.tsv,2007-01-19T12:58:00.000Z,Pici,StraightShooter,": try art.gnome.org too"
187200.tsv,2007-01-19T12:59:00.000Z,Pici,StraightShooter,": theres also a gnome-art app, but I find it doesnt work great, but you can use that too"
187650.tsv,2009-04-17T22:32:00.000Z,Pici,uberwalla,": Please join #ubuntu+1 for Jaunty/9.04 support/discussion."
187006.tsv,2010-12-29T19:59:00.000Z,Pici,XiaolinDraconis,"Lots of people run ubuntu on servers where there is no graphical environment."
186659.tsv,2011-07-25T19:36:00.000Z,Pici,mafia88,"Stop that."
186659.tsv,2011-07-25T19:37:00.000Z,Pici,mafia88,"I don't know. You haven't asked a question yet."
185634.tsv,2009-04-17T22:45:00.000Z,Pici,JeffRey`,"Use the fixmbr/fixboot utilities from the Windows recovery disk. The folks in ##windows can assis you if you're not sure how,."
63755.tsv,2010-04-26T21:30:00.000Z,Pici,twig111,": Please join #ubuntu+1 for Lucid/10.04 support/discussion."
109679.tsv,2010-06-24T23:36:00.000Z,Pici,handjob,"Please check your PMs."
16105.tsv,2012-03-06T22:08:00.000Z,Pici,FireStorms,"you'll need the php5-cli package if you want to run php scripts not via cgi"
186289.tsv,2011-06-15T20:34:00.000Z,Pici,DamnSoGood,"In the next release of Ubuntu"
186289.tsv,2011-06-15T20:34:00.000Z,Pici,DamnSoGood,"Yes."
17991.tsv,2011-04-28T18:06:00.000Z,Pici,z0mbyk1d,"sudo do-release-upgrade"
17991.tsv,2011-04-28T18:06:00.000Z,Pici,z0mbyk1d,"I didn't have any issues here."
186407.tsv,2007-07-05T08:06:00.000Z,Pici,arod,"k3b or gnomebaker"
69972.tsv,2009-05-12T18:18:00.000Z,Pici,krishna__,"apt-get install package1 package2"
185843.tsv,2010-07-07T18:51:00.000Z,Pici,prits,"Whats the question?"
185843.tsv,2010-07-07T18:53:00.000Z,Pici,prits,"run every 23 minutes between 1 and 59 minutes after the hour."
186613.tsv,2012-08-01T21:48:00.000Z,Pici,Psycho_pr,"This is the official Ubuntu support channel, we do cannot support every crazy thing that people choose to do on their Ubuntu installs."
186613.tsv,2012-08-01T21:49:00.000Z,Pici,Psycho_pr,"Ignore centrelink, hes being silly."
185906.tsv,2008-12-24T23:49:00.000Z,Pici,core1,"stop"
187696.tsv,2007-09-26T10:45:00.000Z,Pici,jkessler,"There should be an icon on your desktop or an entry in the places menu."
186673.tsv,2012-07-03T16:51:00.000Z,Pici,syrinx_priest,"12.04 will only appear as an update from 10.04 once the .1 point release is out."
161660.tsv,2007-08-20T11:02:00.000Z,Pici,Johto,"It is."
187458.tsv,2011-08-17T22:41:00.000Z,Pici,Space_Man,"the pacakge name is git-core"
187458.tsv,2011-08-17T22:42:00.000Z,Pici,Space_Man,"Oh, actually looks like git-core points at 'git' now. Install either, they'll do the same thing."
186759.tsv,2007-10-21T01:55:00.000Z,Pici,DG19075,"search for studio in the repos, theres a whole bunch of packages"
186759.tsv,2007-10-21T01:55:00.000Z,Pici,DG19075,"Some of them are the art/theme packages"
186850.tsv,2009-07-13T18:49:00.000Z,Pici,[Lemmy],"Take a look at http://wiki.ubuntu.com/PackagingGuide"
185655.tsv,2009-05-19T07:13:00.000Z,Pici,ktulu-,"Gutsy's EOL was April 18th"
186299.tsv,2011-12-15T18:41:00.000Z,Pici,Sid0035,"Please keep in mind that -devel is not a support channel though."
186299.tsv,2011-12-15T18:42:00.000Z,Pici,Sid0035,"Why don't you try asking your question first."
261475.tsv,2010-04-28T20:58:00.000Z,Pici,nan,"!party"
261475.tsv,2010-04-28T20:58:00.000Z,Pici,nan,"or #ubuntu-offtopic"
186890.tsv,2009-09-17T19:19:00.000Z,Pici,chindu,"Probably a better question for #regex or the language you're using"
186678.tsv,2008-08-08T18:16:00.000Z,Pici,Vexiq,"You may need to repeat your question then"
187348.tsv,2008-06-04T06:20:00.000Z,Pici,Awsoonn,"If you're asking about wikipedia, they have a large presense on this irc server"
186162.tsv,2008-11-14T00:44:00.000Z,Pici,Dezine,"use fsck"
186162.tsv,2010-04-20T03:58:00.000Z,Pici,Dezine,": Please join #ubuntu+1 for Lucid/10.04 support/discussion."
186176.tsv,2008-03-05T22:17:00.000Z,Pici,Gary_inNYC,"You don,t ubotu is on the other side of this netsplit currently."
187279.tsv,2011-07-26T23:15:00.000Z,Pici,dw-,"I don't see any apps to do that, but I'm not really sure if I'm looking for the right thing.  This was tghe first google result, it looks like it might work: http://kerneltrap.org/node/64803"
187279.tsv,2011-07-26T23:18:00.000Z,Pici,dw-,"Perhaps this helps: http://stackoverflow.com/questions/390677/convert-openssl-public-key-into-nss-one ?"
187279.tsv,2011-08-11T19:06:00.000Z,Pici,dw-,"no"
186253.tsv,2011-06-02T18:37:00.000Z,Pici,johannes81,"Don't ask the bot, just state your issue here, (on one line if possible) and if someone knows how to help they'll reply."
187649.tsv,2007-06-11T08:49:00.000Z,Pici,terenz,"try putting #!/bin/bash at the top of the script.  By default sh is linked to /bin/dash, which can cause some issues."
186105.tsv,2008-05-14T17:50:00.000Z,Pici,Nelson_Apart,"Sure, theres nothing different from the server and desktop editions besides the default packages."
186413.tsv,2010-10-25T21:31:00.000Z,Pici,vigge_sWe,"tar xvf file.tar"
186413.tsv,2010-10-25T21:32:00.000Z,Pici,vigge_sWe,"That should work too, the -v is for verbosity."
187783.tsv,2008-07-03T18:33:00.000Z,Pici,speedhunt3r,"apt-get clean  will remove ALL your downloaded archived packages"
187783.tsv,2009-10-15T21:10:00.000Z,Pici,speedhunt3r,"sudo dmidecode    may also provide that information"
187511.tsv,2010-09-03T22:43:00.000Z,Pici,ClassyYap,"use cp -r if you want to copy directories recursively."
187511.tsv,2010-09-03T22:44:00.000Z,Pici,ClassyYap,"It means you want to decend down into the directories to copy their contents."
187161.tsv,2007-01-30T09:02:00.000Z,Pici,Meheren,"Thats on the Alternate Cd"
185705.tsv,2008-04-07T21:40:00.000Z,Pici,mactard,"I don't believe that is possible."
142747.tsv,2007-11-03T02:15:00.000Z,Pici,TlM,"I dont know anything about modems, sorry."
187812.tsv,2007-03-21T09:49:00.000Z,Pici,l3mr,"Your question might be better answered in #ubuntu-dev"
186953.tsv,2007-10-18T20:57:00.000Z,Pici,awalton__,"change it"
37422.tsv,2010-06-01T17:56:00.000Z,Pici,Twain_32,"We do not support applications under wine in this channel, please use #winehq or /msg ubottu appdb   for more information."
187636.tsv,2009-05-12T20:02:00.000Z,Pici,mandragora22,"Why would you need to do that?"
128808.tsv,2008-01-17T20:49:00.000Z,Pici,nan,"!language | klrspz"
128808.tsv,2008-01-17T20:50:00.000Z,Pici,klrspz,"Drop the attitude."
185713.tsv,2010-01-29T19:30:00.000Z,Pici,panfist_,"sudo update-rc.d gdm remove"
185713.tsv,2010-01-29T22:29:00.000Z,Pici,panfist_,"#ubuntu-server exists, but many topics are applicable in both"
187311.tsv,2007-08-20T11:52:00.000Z,Pici,rummik,"purge the package then reinstall."
41957.tsv,2010-04-13T21:48:00.000Z,Pici,BlubbTec,"its #winehq"
187031.tsv,2008-02-12T17:23:00.000Z,Pici,DigitalKitty,"Try asking in ##linux or #compiz-fusion"
157311.tsv,2008-04-21T16:55:00.000Z,Pici,johansja,"This is the Ubuntu support channel, most of us are running Ubuntu. Secondly, did you look in /usr/share/doc/python/  ?"
187819.tsv,2011-04-04T02:43:00.000Z,Pici,bernie,": Please join #ubuntu+1 for Natty/11.04 support/discussion."
186295.tsv,2007-09-25T08:13:00.000Z,Pici,dawk,"#linuxmint seems to be active"
186708.tsv,2007-11-02T16:06:00.000Z,Pici,vipwoody,"Check this out, I havent used it though: http://debaday.debian.net/2007/10/24/kivio-powerful-easy-to-use-linux-flowcharting/"
187241.tsv,2008-06-25T18:15:00.000Z,Pici,ekaF,"I dont see how that is support related.  If you aggree to act more professionally, I'll un-mute you."
82343.tsv,2009-02-09T22:57:00.000Z,Pici,nan,"!bot"
82343.tsv,2009-02-09T22:57:00.000Z,Pici,notsi,"I'm actually just about to run off. Ask the channel the question and if someone knows the answer they should be able to help you."
187634.tsv,2012-02-24T23:18:00.000Z,Pici,Guest26808,"This channel is for Ubuntu support only, backtrack support is in #backtrack-linux"
187733.tsv,2012-06-28T19:52:00.000Z,Pici,XiRoN,"Its $1 iirc, and #bash should be able to help you for further questions"
186559.tsv,2007-10-16T08:34:00.000Z,Pici,buntu_bum,"Please join #ubuntu+1 for Gutsy/7.10 support/discussion."
186489.tsv,2007-09-10T06:21:00.000Z,Pici,lucypher,"Okay, just making sure you knew support was handled in #ubuntu+1"
187350.tsv,2008-10-31T19:54:00.000Z,Pici,rapha,"Does ~/.ssh/id_rsa look like an RSA keyfile? Does it start with '-----BEGIN RSA PRIVATE KEY-----' ?"
187626.tsv,2009-08-14T00:21:00.000Z,Pici,variable,"join throttling, more mode information here: http://freenode.net/using_the_network.shtml"
186845.tsv,2007-08-03T08:59:00.000Z,Pici,Supoib,"Bitstream vera sans I believe."
187186.tsv,2008-09-08T20:12:00.000Z,Pici,young98,"You'll need to ask a question first."
187186.tsv,2008-09-09T18:28:00.000Z,Pici,young98,"If you *need* mirc, then yes, you can install it in Wine."
187299.tsv,2007-01-16T08:27:00.000Z,Pici,ardchoille42,"it should be good but you'd have better luck looking in #ubuntu-xgl"
187673.tsv,2010-07-13T16:54:00.000Z,Pici,phpl0v3r,"The php channel on this network is ##php, but you will need to be registered/identified to join."
185622.tsv,2009-10-13T20:29:00.000Z,Pici,iPwned,"9.10 discussion is in #ubuntu+1 , I suggest you ask there"
187421.tsv,2008-10-08T17:09:00.000Z,Pici,Guest71511,"Just ask."
187325.tsv,2009-06-30T18:25:00.000Z,Pici,agey,"You cannot, why do you need to be able to do that?"
187086.tsv,2010-12-14T01:49:00.000Z,Pici,sAkiR,"Please stop that."
186030.tsv,2010-04-28T22:08:00.000Z,Pici,epv,"no"
186499.tsv,2010-12-14T21:35:00.000Z,Pici,ThunderStruck,"Thats nice, but this is a support channel. If you want to be random (within reason), there is #ubuntu-offtopic"
186166.tsv,2007-10-21T03:34:00.000Z,Pici,Elite,"Beryl is now Compiz Fusion"
187265.tsv,2009-12-29T18:00:00.000Z,Pici,ZzeeousS,"or #ubuntu-offtopic"
186952.tsv,2007-10-17T19:54:00.000Z,Pici,lesha,"bitsream vera sans iirc."
186468.tsv,2007-11-02T19:40:00.000Z,Pici,Jonah_,"try `sudo make remove`"
186574.tsv,2011-01-26T21:20:00.000Z,Pici,administrator_,"I'd start in their channel: #openoffice.org"
187731.tsv,2009-08-05T18:26:00.000Z,Pici,squarebracket,"you're welcome"
186872.tsv,2007-08-21T05:32:00.000Z,Pici,msjones,"I'm running the ipw3945 natively here."
187773.tsv,2010-03-18T19:21:00.000Z,Pici,Frozenball,"dear Frozenball please pm me who is sending you ads"
187773.tsv,2010-05-17T18:30:00.000Z,Pici,Frozenball,"Thats not needed."
185604.tsv,2008-06-30T22:09:00.000Z,Pici,codazoda,"That should be correct, make sure that you've also modified /etc/hostname"
185604.tsv,2008-06-30T22:09:00.000Z,Pici,codazoda,"Rather, what you have there is correct, no need to change it"
163219.tsv,2009-04-17T23:19:00.000Z,Pici,dgt84,": Please join #ubuntu+1 for Jaunty/9.04 support/discussion."
187726.tsv,2010-01-29T23:16:00.000Z,Pici,sudipta,"We do not support the Ultimate Edition here."
187726.tsv,2011-11-13T13:44:00.000Z,Pici,sudipta,"Can we help you?"
187726.tsv,2011-11-13T13:45:00.000Z,Pici,sudipta,"yes, please use that in pm with ubottu to avoid flooding the channel."
186164.tsv,2009-06-19T19:22:00.000Z,Pici,elcomprendo,"What source code did you modify?"
19089.tsv,2011-07-12T20:07:00.000Z,Pici,KNUBBIG,"Normally, I'd suggest rsync, but rsync doesn't do ftp.  I believe lftp can do syncing, but I've never used it before."
187486.tsv,2009-09-22T00:26:00.000Z,Pici,Martyn,": Please join #ubuntu+1 for Karmic/9.10 support/discussion."
108031.tsv,2008-06-17T23:59:00.000Z,Pici,pneo,"FF3 is being mirrored to the repositories right now"
187597.tsv,2009-04-23T04:51:00.000Z,Pici,djlinux64,"More like when its done."
186086.tsv,2011-07-13T20:29:00.000Z,Pici,wabznasm,"Are you asking a question?"
14434.tsv,2012-02-28T04:31:00.000Z,Pici,hoshi411,"##linux"
186790.tsv,2007-08-24T11:25:00.000Z,Pici,henry_,"sudo -i is better than using sudo -"
187843.tsv,2007-12-27T23:27:00.000Z,Pici,baghyay,"If you have to ask, you shouldnt be running Hardy."
185932.tsv,2008-08-06T20:03:00.000Z,Pici,agy,"Thanks for the heads-up"
185932.tsv,2008-08-06T22:39:00.000Z,Pici,agy,"Thanks for the update ;)"
156879.tsv,2007-07-27T09:07:00.000Z,Pici,geronimo`,"apt-get clean"
187725.tsv,2008-05-11T22:58:00.000Z,Pici,sigmabetatooth,"0."
187725.tsv,2008-05-11T22:59:00.000Z,Pici,sigmabetatooth,"You might be able to find a forum moderator in #ubuntuforums"
186511.tsv,2007-10-22T02:40:00.000Z,Pici,dvdgorila,"offtopic, and yes"
186135.tsv,2010-11-01T23:52:00.000Z,Pici,Alexqw,"#ubuntu-packaging"
186135.tsv,2011-04-25T23:28:00.000Z,Pici,Alexqw,"PAE does not support using more than 4GB of ram per process though."
186524.tsv,2011-05-31T18:47:00.000Z,Pici,wepete,"anytime"
186287.tsv,2009-06-01T18:29:00.000Z,Pici,wraith0x2b,"apt-cache search something"
187312.tsv,2008-09-08T18:51:00.000Z,Pici,d_dyer,"Right click on the top of the menus and click edit menus"
187312.tsv,2008-10-08T02:35:00.000Z,Pici,d_dyer,"sudo apt-get install thunderbird"
143738.tsv,2007-10-19T18:28:00.000Z,Pici,nan,"!beryl | jim13"
143738.tsv,2007-10-19T18:28:00.000Z,Pici,nan,"arg"
186473.tsv,2011-01-28T19:22:00.000Z,Pici,rsh,"sudo apt-get clean"
186473.tsv,2011-05-31T19:05:00.000Z,Pici,rsh,"sudo netstat -tanp"
186228.tsv,2007-09-26T12:31:00.000Z,Pici,solinux,"#ubuntu-offtopic"
7789.tsv,2012-01-07T02:11:00.000Z,Pici,robde,"organize in what way?"
186822.tsv,2008-03-24T19:34:00.000Z,Pici,deamon3,"End of april. support/discussion in #ubuntu+1"
186675.tsv,2008-03-07T00:44:00.000Z,Pici,paulo-falcao,"Please join #ubuntu+1 for Hardy/8.04 support/discussion."
186264.tsv,2007-11-21T20:46:00.000Z,Pici,MI123645,"Some people have encountered problems, and some people have no had any issues."
187842.tsv,2007-02-26T10:03:00.000Z,Pici,ghetek,"ctrl-alt-backspace restarts the xserver"
187059.tsv,2008-03-31T21:29:00.000Z,Pici,Bya,"/join #ubuntu-fr"
186545.tsv,2012-04-11T19:18:00.000Z,Pici,brianm,"If you didn't get an answer in #ubuntu+1, #ubuntu-server would be the other place to try.  #ubuntu itself still does not support 12.04 yet."
186694.tsv,2007-10-01T11:32:00.000Z,Pici,Daylighter,"#ubuntu+1 for Gutsy questions please."
186948.tsv,2010-11-20T08:11:00.000Z,Pici,Evanah649,"Wine's support channel is #winehq, they might have a better answer for you."
186940.tsv,2011-10-05T23:14:00.000Z,Pici,cccangel,"Best to wait until it comes as an upgrade if/when you move to 11.10."
187285.tsv,2010-04-07T22:06:00.000Z,Pici,m3asmi,"Thats not really something we provide support for, and it sounds a bit suspicious as well."
187285.tsv,2010-04-07T22:07:00.000Z,Pici,m3asmi,"This is not a programming support channel, nor can we help you crack passwords."
173596.tsv,2007-09-12T08:44:00.000Z,Pici,coldsteal,"Gutsy only in #ubuntu+1 please."
185920.tsv,2011-11-27T04:40:00.000Z,Pici,Gazler,"gnome2 does not exist in 11.10 in any form. The GNOME foundation has deprecated it."
186735.tsv,2010-04-20T21:37:00.000Z,Pici,ACKT1C,"Please watch your language here."
40766.tsv,2010-04-22T23:11:00.000Z,Pici,cheche,": Please join #ubuntu+1 for Lucid/10.04 support/discussion."
187834.tsv,2012-03-20T00:13:00.000Z,Pici,csongor,"Don't ask to ask, just ask."
100767.tsv,2008-09-09T22:48:00.000Z,Pici,xbxb,"/etc is for system wide configs, user configs go in /home"
164307.tsv,2011-03-03T23:50:00.000Z,Pici,geoffmcc,"freenode is having some networking issues, you can follow them by setting umode +w, ask in #freenode for more info if you don't know how to set that."
