dialogueID,date,from,to,text
341959.tsv,2010-08-30T17:05:00.000Z,Dr_Willis,DogWater," perhaps tell it /dev/sdXX instead of /"
342181.tsv,2011-03-28T17:47:00.000Z,Dr_Willis,dombnexen," you mean change the GDM login screen settings?"
342181.tsv,2011-03-28T17:51:00.000Z,Dr_Willis,dombnexen," its a hassle to 'theme' gdm2. you can change the wallpaper easially enough. or tweak a few other settings.. and there are a FEW themes out for it. but its not as easy to tweak as the old gdm."
24955.tsv,2011-03-30T18:30:00.000Z,Dr_Willis,sre-su," hmm?"
24955.tsv,2011-03-30T18:32:00.000Z,Dr_Willis,sre-su," about ready to leave to head to the dr's office.  Be back laters."
342437.tsv,2006-08-27T11:52:00.000Z,Dr_Willis,matthewf,"with os-x ? id use ssh."
342437.tsv,2006-08-27T11:52:00.000Z,Dr_Willis,matthewf,"or samba"
298296.tsv,2005-07-12T12:59:00.000Z,Dr_Willis,underline," check the ubuntu wiki's and forums yet - see if others have installed it. and what problems they had?"
342200.tsv,2009-11-22T18:32:00.000Z,Dr_Willis,talk2svj," put a proper entry in the /etc/fstab file."
342370.tsv,2005-11-05T12:34:00.000Z,Dr_Willis,sverre," i installed the opera package from their page. and then used 'sudo dpkg -i  whateveritwas'"
342370.tsv,2005-11-05T12:35:00.000Z,Dr_Willis,sverre," HOWEVER i think i needed to get their 'statically' compiled version."
342729.tsv,2009-10-23T21:14:00.000Z,Dr_Willis,mac," flash drive, net boot,   perhaps other ways"
341805.tsv,2010-06-06T10:09:00.000Z,Dr_Willis,goomba5454," If you installed a package using the package manager. it installed system widwe where its supposed to go,."
341805.tsv,2010-06-06T10:10:00.000Z,Dr_Willis,goomba5454," if its not showing up in the appearance/themes - check the customuize button - it may be its actually a theme 'part' not a complete theme"
16755.tsv,2011-05-22T13:49:00.000Z,Dr_Willis,tewecske," you could use 'metacity --replace' or 'compiz --replace'"
343472.tsv,2011-09-06T04:27:00.000Z,Dr_Willis,BourneSSH," thats one wya I guess. :) or alt-f2 and run xkill"
343479.tsv,2009-12-07T23:08:00.000Z,Dr_Willis,jb0nd38372," if ntfs/vfat  - try installing/running the ntfs-config tool"
343479.tsv,2009-12-07T23:10:00.000Z,Dr_Willis,jb0nd38372," then use ex3/4 and properly mount th edrives and set the permissions/owndership on the mountpoints/subdirs on the filesystems"
1900.tsv,2012-08-10T22:19:00.000Z,Dr_Willis,nan,"its in the settingz mR"
215787.tsv,2006-09-12T09:07:00.000Z,Dr_Willis,bXi," i honestly have to say.. avoide xgl at this time. :P its still much a work in progress"
341973.tsv,2011-04-01T16:40:00.000Z,Dr_Willis,DrkShadow," debootstrap is one way"
341973.tsv,2011-04-01T16:40:00.000Z,Dr_Willis,DrkShadow," fancy virtualbox tricks."
342526.tsv,2005-07-13T12:52:00.000Z,Dr_Willis,supernix," the FAQ mentions this. :P the first USER password is the root users password.. an dyou can NOT login directly as root."
326465.tsv,2009-07-16T09:26:00.000Z,Dr_Willis,nan,"!mount | click_here"
326465.tsv,2009-07-16T09:26:00.000Z,Dr_Willis,nan,"!ntfs-3g | click_here"
342359.tsv,2010-09-27T22:18:00.000Z,Dr_Willis,Steve973," check the su docs. theres a way to run a command as a given user. You normally dont 'su to' some user in a script."
342455.tsv,2010-07-23T05:03:00.000Z,Dr_Willis,jayp910," try #hardware ?"
342455.tsv,2010-07-23T05:03:00.000Z,Dr_Willis,jayp910," its MOST like 'regiestered nicks' only..."
343003.tsv,2009-11-04T22:25:00.000Z,Dr_Willis,xbaez," much faster here"
343483.tsv,2008-02-11T07:59:00.000Z,Dr_Willis,MrPiracy," i just use the emerald theme manager tool and click on the theme to use."
343483.tsv,2009-11-14T15:01:00.000Z,Dr_Willis,MrPiracy," you MUST use update-grub after changing the grub config files now :)"
128562.tsv,2009-11-20T17:34:00.000Z,Dr_Willis,benc," it stops the service on run levels 0 2 3 4 5 6  I think.. No sure what the ! means.."
61506.tsv,2009-08-12T03:43:00.000Z,Dr_Willis,DO4NW," not sure thats doable.. compiz MIGHT have some settings/trick for that."
96913.tsv,2009-07-10T04:06:00.000Z,Dr_Willis,matreya6," it does it both ways i recall."
342645.tsv,2005-04-10T11:43:00.000Z,Dr_Willis,PD," yea a little.. then i reinstalled ubunt and just apt-got the kde stuff :P"
342394.tsv,2012-08-12T17:07:00.000Z,Dr_Willis,Crnkoj," grub2 is the default since like 10.04 i think"
342357.tsv,2009-11-30T17:38:00.000Z,Dr_Willis,toll_2323," nohup is standar4d on most linux and unix's from what ive seen.. not sure about bsd. :)"
342725.tsv,2011-06-03T23:34:00.000Z,Dr_Willis,Broc93," rm file"
342544.tsv,2007-11-17T02:26:00.000Z,Dr_Willis,akincer,"Yep. :) and been doing Peggle"
341855.tsv,2010-07-14T17:47:00.000Z,Dr_Willis,Mr_Chmod," and no one ever reads the docs for them. :)"
341855.tsv,2010-07-14T17:48:00.000Z,Dr_Willis,Mr_Chmod," thats one of the worse out there. :) in many ways."
343308.tsv,2010-01-04T19:25:00.000Z,Dr_Willis,zaggynl," so sad.... :)"
343115.tsv,2010-11-21T19:09:00.000Z,Dr_Willis,RootMan121," a media player"
343115.tsv,2010-11-21T19:10:00.000Z,Dr_Willis,RootMan121," 'apt-cache search audacity' for info."
343093.tsv,2011-03-28T18:01:00.000Z,Dr_Willis,wart___," i thinktheres a forums channel/"
342727.tsv,2010-03-15T17:35:00.000Z,Dr_Willis,bobbyyu," the cd/dvd can work as a repository. but you can disable the cd/dvd and it will get stuff from the internet."
342858.tsv,2011-04-11T21:26:00.000Z,Dr_Willis,exxtreme," most all linux's can.  and even some other os's :)"
64952.tsv,2010-06-13T14:53:00.000Z,Dr_Willis,nan,"selecting text and hitting 'delete' dosent delete text in OpenOfficcs?"
64952.tsv,2010-06-13T14:54:00.000Z,Dr_Willis,testi_," Hmm.. perhaps a right click/context menu item then. or somt other menu item"
342057.tsv,2011-03-09T22:39:00.000Z,Dr_Willis,SimonPHOENIX," if you are on a linux machine.. and using X.. you open up a terminal... 'ssh -X remotebox'   log in, and run whatever app you want. it should appear locally."
342057.tsv,2011-03-09T22:44:00.000Z,Dr_Willis,SimonPHOENIX," -X is differnt then -x"
342057.tsv,2011-03-09T22:44:00.000Z,Dr_Willis,SimonPHOENIX," total opposites.."
343456.tsv,2010-02-03T19:54:00.000Z,Dr_Willis,BlueBeep," some software dialup modems do have linux support."
343288.tsv,2010-07-26T22:58:00.000Z,Dr_Willis,esarandon," elaborate on the problem a bit more. You have checked the numerous lirc config web sites/wiki pages and forum posts?"
343288.tsv,2010-07-26T23:00:00.000Z,Dr_Willis,esarandon," try making a new one . see if it works."
342421.tsv,2010-04-15T21:39:00.000Z,Dr_Willis,OZiRY," its a text file.. use a text editor"
341922.tsv,2010-09-05T04:12:00.000Z,Dr_Willis,robsonkarls," Kubuntu = Ubuntu -gnome + kde"
341922.tsv,2010-09-05T04:14:00.000Z,Dr_Willis,robsonkarls," try them both out You can easially install both on the same install. use what you like."
82027.tsv,2010-06-06T09:47:00.000Z,Dr_Willis,igoryonya," some creative use of head/tail and output redirection can proberly do it."
90786.tsv,2009-06-20T23:59:00.000Z,Dr_Willis,nan,"it may be im using the 32bit flash.. i just know that it works. :)"
90786.tsv,2009-07-27T03:37:00.000Z,Dr_Willis,musikgoat|main," most people never even notice  how gnome has things streamlined.. and i belive OS-X does the same sort of gui design."
342102.tsv,2009-11-09T18:08:00.000Z,Dr_Willis,seeker," ive never seen extra webcam drivers just for linux. ch3ck out the !webcam factoid perhaps"
342289.tsv,2009-05-02T22:53:00.000Z,Dr_Willis,kovacsleeve," unless you need it at the front.. yes.. i normally put  it at the rear"
341979.tsv,2011-02-05T20:38:00.000Z,Dr_Willis,brandoney," whats in /opt/ ? could be some silly installer script did it."
341979.tsv,2011-02-05T20:39:00.000Z,Dr_Willis,brandoney," sounds like avg installer stuff was a liuttle silly. or it tried tomake some avg user."
342942.tsv,2009-05-13T23:41:00.000Z,Dr_Willis,sagredo," if you got X going.. alt-ctrl-F7, to restart X  use 'sudo service gdm restart'"
341886.tsv,2006-08-28T14:48:00.000Z,Dr_Willis,lhds," what kind of network card you got?"
342028.tsv,2010-11-04T16:50:00.000Z,Dr_Willis,snoflake,":  fix the grub entrys for the failing disttros? and what ones are they?"
343283.tsv,2009-09-07T12:28:00.000Z,Dr_Willis,filistine," drag/drop the shiitko icon from the menus to the desktop."
343283.tsv,2009-09-07T13:40:00.000Z,Dr_Willis,filistine," compiz 'greys' processes if it detectx they are slow to respond."
138715.tsv,2007-12-03T11:14:00.000Z,Dr_Willis,jsoft,"it should start once installed."
138715.tsv,2009-05-23T21:56:00.000Z,Dr_Willis,jsoft," i just npormally install ubuntu-restricted-extras and it grabs flash and other bits for me.. unless  the flash makers broke somnthing again"
342788.tsv,2010-10-28T06:37:00.000Z,Dr_Willis,Haptic," You are surs the disk actually has lnux software? that would be odd.."
342788.tsv,2010-12-26T10:36:00.000Z,Dr_Willis,Haptic," for my BT headset. i had to select the device as the output in the pulse audio cnfig tools."
343371.tsv,2006-08-13T10:57:00.000Z,Dr_Willis,r0wd3," just kill the gdm/xdm service is one way."
343371.tsv,2006-08-13T10:59:00.000Z,Dr_Willis,r0wd3," when problems arive - often you are stuck in the console to fix it..."
342662.tsv,2010-05-15T11:43:00.000Z,Dr_Willis,ReligionHater," thers tons of bittorrent clients out - It depends on your needs"
342676.tsv,2010-04-10T23:08:00.000Z,Dr_Willis,heartlesshero," most of the video players can do that if you got the proper support packages installed."
342676.tsv,2010-04-10T23:09:00.000Z,Dr_Willis,heartlesshero," vlc, mplayer, gmplayer,"
343431.tsv,2011-01-23T01:13:00.000Z,Dr_Willis,chovynz," read books on it/guides/howtos"
47022.tsv,2010-03-08T22:36:00.000Z,Dr_Willis,Urda," compiz has settings to auto-max , move or resize specific progrms when they start"
341883.tsv,2010-10-08T21:01:00.000Z,Dr_Willis,SixThreeOh," clarify the exact probblem to the channel."
341883.tsv,2010-10-08T21:04:00.000Z,Dr_Willis,SixThreeOh," im pretty sure that NO ONE in this channel has a clue what you are going on about.  Is there an actual ubuntu support question?"
341748.tsv,2009-06-22T01:59:00.000Z,Dr_Willis,dericku," depends on your needs."
341748.tsv,2009-06-22T01:59:00.000Z,Dr_Willis,dericku," may as well try the latest. 9.04"
311043.tsv,2005-11-30T17:06:00.000Z,Dr_Willis,randy," check your current dir. I thought that installed stuff there. (the source)"
341833.tsv,2010-09-19T11:29:00.000Z,Dr_Willis,Gintulis," use gparted and set its label. is how i normally do it."
341833.tsv,2010-09-19T11:29:00.000Z,Dr_Willis,Gintulis," or tune2fs command."
342066.tsv,2011-03-13T00:36:00.000Z,Dr_Willis,XOXO1," what os is on the other pc?"
342066.tsv,2011-03-13T00:37:00.000Z,Dr_Willis,XOXO1," set up samba, or install ssh server and use winscp on windows. for accessing it.. but if its on a memory card.. why not plug that into the otehr pc?"
94735.tsv,2009-11-03T21:29:00.000Z,Dr_Willis,lianimator," last i checked i saw no ext4 tools for windows  but that was about 2 months ago."
342196.tsv,2011-02-27T04:00:00.000Z,Dr_Willis,teddyb," it can totally depend on the bios/chipset/make of laptop."
342196.tsv,2011-02-27T04:00:00.000Z,Dr_Willis,teddyb," check the forums for your exact make laptop. there may be some tweaks/fixs for it."
53375.tsv,2009-11-28T23:09:00.000Z,Dr_Willis,Timmymayes," i belive setting that up is a bit complex sadly. ive seen some guides on doing it. and you had to change several files"
217504.tsv,2009-08-15T15:12:00.000Z,Dr_Willis,nan,"But wait! im using 127.0.0.1! you cant use my ip!"
217504.tsv,2009-08-15T15:12:00.000Z,Dr_Willis,nan,":)"
342008.tsv,2009-09-08T17:25:00.000Z,Dr_Willis,amnesia," just ask the actual question.. dont ask for 'experts'"
103813.tsv,2010-08-07T04:00:00.000Z,Dr_Willis,Mostafa,"  shutdown command can take a time argument"
342620.tsv,2010-01-05T08:38:00.000Z,Dr_Willis,tzufli," totally depends on what is in the tar archive"
338201.tsv,2010-01-24T10:15:00.000Z,Dr_Willis,cvd," actually thats been discussed as a feature for the next release"
338201.tsv,2010-01-24T10:16:00.000Z,Dr_Willis,cvd," how about a 'magically fix everuything option' also :)"
341767.tsv,2010-10-21T21:26:00.000Z,Dr_Willis,aka1," i use the 'simple scan' tool thats in the menus"
341767.tsv,2010-10-21T21:27:00.000Z,Dr_Willis,aka1," its right ther ein the graphics menu here."
343313.tsv,2010-06-20T19:02:00.000Z,Dr_Willis,blashyrkh," fire up synaptic. search for teh game. check the 'details' to see what files are installed where"
341827.tsv,2006-08-27T08:47:00.000Z,Dr_Willis,liketoprogram," use a live cd and gparted - is what ive done dozens of times.. defrag/scandisk the partitions befor and after resizing them"
343081.tsv,2010-02-07T08:55:00.000Z,Dr_Willis,aquiles," driver for what part of it? My AAO works  fine with the UNR"
342099.tsv,2011-03-06T18:02:00.000Z,Dr_Willis,hugo__," If you only want youtube.. the google chome browser can use HTML5 for most of those and not need flash.  Ive not neard of a Flash-Pinkscreen issue.. so cant suggest much more."
342099.tsv,2011-03-06T18:02:00.000Z,Dr_Willis,hugo__," you do have flash player installed? like cylex  is saying?"
342738.tsv,2012-05-19T18:29:00.000Z,Dr_Willis,paissad," why do you need the eof stuff?"
341956.tsv,2010-10-16T11:54:00.000Z,Dr_Willis,evilRobotSquid,"  Lubuntu looked ok here.."
342629.tsv,2011-01-24T19:45:00.000Z,Dr_Willis,Suntzu\," get a axe.. place card on floor... start hacking."
87330.tsv,2010-03-04T07:55:00.000Z,Dr_Willis,nan,"!chown"
87330.tsv,2010-03-04T07:56:00.000Z,Dr_Willis,nan,"VirtualBox has a lot of neat features that people overlook - becuse they never read the virtualbox docs. :)"
342030.tsv,2009-05-11T23:42:00.000Z,Dr_Willis,verteks," depends on the exact gamepad. Most of mine - i just plug them - configure the game to use them.. and away i go."
134335.tsv,2007-12-29T22:18:00.000Z,Dr_Willis,MrDinkles,"i normalyly use a livecd that has parted tools allready on it. :) like the gparted live cd."
342316.tsv,2007-11-17T02:48:00.000Z,Dr_Willis,Kl4m,"numerical order. :)"
342126.tsv,2010-05-31T12:42:00.000Z,Dr_Willis,airbrush," just what my wife needs.. so she can blow up her cell phone pictures to 3ft wide.. and wonder why they look bad. :)"
194414.tsv,2011-02-24T20:38:00.000Z,Dr_Willis,High_Priest," books..."
194414.tsv,2011-02-24T20:48:00.000Z,Dr_Willis,High_Priest," i dont think so"
342614.tsv,2010-09-05T17:15:00.000Z,Dr_Willis,fajf," vmwarew emulates its own  virtual nic i thought."
342614.tsv,2010-09-05T17:16:00.000Z,Dr_Willis,fajf," it would appear as a networked machine (at least thats how virtualbox works)"
343452.tsv,2011-01-24T20:06:00.000Z,Dr_Willis,moln," check your powersaving settings or screensaver settings. theres a check box to dim on idle."
342198.tsv,2011-04-22T16:53:00.000Z,Dr_Willis,nobody1," clarify what you mean."
342198.tsv,2011-04-22T16:53:00.000Z,Dr_Willis,nobody1," perhjaps the aircrack homepage has info on that."
342714.tsv,2010-02-21T13:25:00.000Z,Dr_Willis,Neremor," apt-get install --reinstall packagename"
342595.tsv,2006-05-22T10:49:00.000Z,Dr_Willis,dan__," you may want to read up about wine on the wine web sites.. you 'should' be avble to double click on a windows.exe installer and install a windows ap.. and it add a menu item"
342595.tsv,2006-05-22T10:49:00.000Z,Dr_Willis,dan__," or from the shell -->   wine /path/to/windowsapp.exe"
342985.tsv,2009-09-24T19:45:00.000Z,Dr_Willis,preetam," may as well wait then. :)"
342985.tsv,2010-05-07T20:27:00.000Z,Dr_Willis,preetam," its from the following package --> python-software-properties: /usr/bin/add-apt-repository"
342428.tsv,2009-11-08T15:48:00.000Z,Dr_Willis,oddhyena," proberly is possible."
342428.tsv,2009-11-08T15:49:00.000Z,Dr_Willis,oddhyena," depending on how the DC accesses the internet,  You can set up you owm Mini isp with a linux box + modem"
52488.tsv,2011-04-03T01:47:00.000Z,Dr_Willis,Stereocaulon," Hmm. never tried to let wine do somthing like that. You may want to check teh wine homepage/faq/forums."
342207.tsv,2012-01-27T05:12:00.000Z,Dr_Willis,_Marcus," starting what service exactly?"
343389.tsv,2011-03-26T04:54:00.000Z,Dr_Willis,padeekins," redhat is a little weirder in ways last i checked/tried the RH/variants.. :)"
343389.tsv,2011-03-26T04:55:00.000Z,Dr_Willis,padeekins," thats been 5+ yrs ago."
60622.tsv,2009-08-22T11:52:00.000Z,Dr_Willis,nan,"there are dvd backup tools for linux"
60622.tsv,2009-08-22T11:54:00.000Z,Dr_Willis,nan,"I never even watch 'videos' from disk.. :)  put them on the hd.. and  thats it.."
342026.tsv,2010-03-09T19:09:00.000Z,Dr_Willis,rodolfo_," or just restart X"
342026.tsv,2010-03-09T19:09:00.000Z,Dr_Willis,rodolfo_," sudo service gdm restart   (is one way)"
343025.tsv,2009-07-13T09:57:00.000Z,Dr_Willis,nsgn," could be the framebuffer or X is some how messing the console up. Try booting straight to the consoel, or use the 'nofb' option to disable the framebuffer"
343025.tsv,2009-07-13T09:57:00.000Z,Dr_Willis,nsgn," yea see if alt-ctrlf1 throgu f6 give a useable terminal .. they should"
1899.tsv,2012-08-10T19:34:00.000Z,Dr_Willis,nan,"theres a i386 ubuntu? thought it was 486 minimum"
1899.tsv,2012-08-10T19:35:00.000Z,Dr_Willis,gregor3005," i think that means its 32bit"
342074.tsv,2010-05-19T20:04:00.000Z,Dr_Willis,zenger," type a few letters of their nick and hit TAB key"
17781.tsv,2011-05-01T21:29:00.000Z,Dr_Willis,pdfman," in the past ive had to plug in a qwired connection the first time , and install the wireless drivers"
36738.tsv,2010-06-10T21:08:00.000Z,Dr_Willis,epaulin," disk space.. and see #ubuntu+1 for  the next release information/chat"
80499.tsv,2011-02-09T21:44:00.000Z,Dr_Willis,manohar," be siure you got the proper video card drivers installed."
342616.tsv,2010-05-05T17:24:00.000Z,Dr_Willis,artypig78," not to be cofnused with version 4.2.0 vs 4.3.0 :) 20 is higher."
342190.tsv,2010-10-23T22:48:00.000Z,Dr_Willis,ubuntu_noobie," because it will work on 32 or 64bit machines.. if a user has NO idea what 64 even is.. 32bit will work.."
342190.tsv,2010-10-23T22:48:00.000Z,Dr_Willis,ubuntu_noobie," if you are using 64bit machine. you may as well go 64bit."
342277.tsv,2007-10-31T17:55:00.000Z,Dr_Willis,simplyubuntu,"tell MS."
63861.tsv,2010-02-28T06:49:00.000Z,Dr_Willis,melissawm," use a tool like unetbootin, or the usb-disk creator tool to make a bootable usb key. boot from key. and install"
166293.tsv,2009-06-21T09:15:00.000Z,Dr_Willis,nan,"!find smb4k"
166293.tsv,2009-06-21T09:15:00.000Z,Dr_Willis,nan,"smb4k is a kde ap. :)"
70139.tsv,2009-09-02T16:59:00.000Z,Dr_Willis,silare," the cooler code names."
85332.tsv,2010-12-17T22:23:00.000Z,Dr_Willis,zetter," you could use a window manager that supportes it - metacity dosent. but others do."
342268.tsv,2006-05-22T07:51:00.000Z,Dr_Willis,christos," theres always a way.. but it may take some learning of how grub works."
342156.tsv,2010-07-08T06:38:00.000Z,Dr_Willis,[[thufir]]," tjheres no default firewall/blocking rules yes"
342156.tsv,2010-07-08T06:38:00.000Z,Dr_Willis,[[thufir]]," i just let teh p2p app  setup the router as needed"
342173.tsv,2010-01-29T07:44:00.000Z,Dr_Willis,svip," chroot into the installed system and use the 'sudo passwd' command to change it"
342173.tsv,2010-01-29T07:44:00.000Z,Dr_Willis,svip," or *not reccomdneded* alter the /etc/shadow file to make the password blanl."
342498.tsv,2010-05-30T17:45:00.000Z,Dr_Willis,val_," thats what i was thinking"
341769.tsv,2011-03-27T04:05:00.000Z,Dr_Willis,jayh," you mean take a flash drive setup and convert it back to an ISO file.. that is proberly diable.. but may be tricy"
342546.tsv,2011-01-16T14:18:00.000Z,Dr_Willis,teluge_," unallocated space? you can make a new partition from it. and do whatever you wanted.."
342546.tsv,2011-01-16T14:18:00.000Z,Dr_Willis,teluge_," use gparted to resize."
342082.tsv,2010-05-08T17:22:00.000Z,Dr_Willis,wasmahen," no..  happy now?"
342313.tsv,2009-08-26T17:36:00.000Z,Dr_Willis,ondo999_," use one of the many instant messenger tools that can do ICQ"
342291.tsv,2010-04-22T21:56:00.000Z,Dr_Willis,LzrdKing," it will be here also."
342800.tsv,2005-12-04T12:17:00.000Z,Dr_Willis,swab79," heh - i was about to mention that as well."
341967.tsv,2008-11-09T16:59:00.000Z,Dr_Willis,pindakaas117," you may want to mount that thing someplace other then /cdrom then."
342349.tsv,2005-10-13T06:36:00.000Z,Dr_Willis,IanLiu," Huh?"
342349.tsv,2005-10-13T06:40:00.000Z,Dr_Willis,IanLiu," depends on what you are trying to do.. :P  i forgot."
342693.tsv,2010-03-07T20:50:00.000Z,Dr_Willis,markcl," try it and see..   I imagine it would help some. but then you may not have the various power-saving/cpu limiting tools/services running"
341992.tsv,2011-04-30T17:32:00.000Z,Dr_Willis,jaidotsh," differnt chipsets by broadcom have differnt degrees of support and possible issues."
46155.tsv,2010-02-02T17:24:00.000Z,Dr_Willis,GabrielSOE," for 9.10 check http://delicious.com/dr_willis/gdm2 (in mygdm tags) are some links to some tools to let you change them"
342375.tsv,2010-07-14T17:47:00.000Z,Dr_Willis,WolfpupL," check its settings/config menus. I never use xchat-gnome. i do know the normal xchat can 'autologin' and 'autojoin' channels"
341823.tsv,2011-04-20T17:04:00.000Z,Dr_Willis,facme," and the problem is?"
341823.tsv,2011-04-20T17:09:00.000Z,Dr_Willis,facme," if i knew what you were talking about. I would answer.. no need to PM me.. I have no clue what you are refering to."
342321.tsv,2009-05-21T01:32:00.000Z,Dr_Willis,sizzlenuts," try a different idented server?"
342391.tsv,2009-07-17T01:18:00.000Z,Dr_Willis,bd1308," you could try 'wicd'"
342391.tsv,2009-07-17T01:19:00.000Z,Dr_Willis,bd1308," no idea.  ive used it once ages ago."
342212.tsv,2011-04-18T23:46:00.000Z,Dr_Willis,Kvik_Sverige," What about it?"
342212.tsv,2011-04-18T23:47:00.000Z,Dr_Willis,Kvik_Sverige," he could try."
343338.tsv,2009-07-07T05:06:00.000Z,Dr_Willis,dAnon," Adobe doing bad things normally..."
343338.tsv,2009-07-11T20:59:00.000Z,Dr_Willis,dAnon," open the appearance config tool.. and drag/drop the theme downloads to it. for the most part."
341821.tsv,2012-06-09T23:38:00.000Z,Dr_Willis,Mr_MeatWad," you are wanting to blovk ips for what reason?"
341821.tsv,2012-06-09T23:40:00.000Z,Dr_Willis,Mr_MeatWad," totally depends on what you are wanting to secure.. people hammering your ssh server = fail2ban or other tools can auto blacklist ips."
343434.tsv,2010-06-22T19:22:00.000Z,Dr_Willis,Danskmand," You can drag the gnome panel to the 2nd monitor if you wanted. Or add a new panel there."
343434.tsv,2010-06-22T19:24:00.000Z,Dr_Willis,Danskmand," my nvidia setup. the nvidia-config tool has a 'set this as display as primary monitor' then gdm and the panels and stuff defauinted to it,."
341749.tsv,2011-01-24T19:18:00.000Z,Dr_Willis,hJc," read your bouncer docs perhaps?  you cn set up a cloak on freenode.. thats not related to a bouncer."
342673.tsv,2006-01-04T06:14:00.000Z,Dr_Willis,manny," you just asked Faq #1 :P"
342673.tsv,2006-01-04T06:14:00.000Z,Dr_Willis,manny," use 'sudo' not 'su'"
342041.tsv,2011-02-13T16:48:00.000Z,Dr_Willis,offsense," thats the default in the netbook edition. and soon to be the default for normal ubuntu. its a work in progress. :)"
342041.tsv,2011-02-13T20:54:00.000Z,Dr_Willis,offsense," less eyecandy/effects i hear."
173923.tsv,2010-10-07T18:29:00.000Z,Dr_Willis,giannis," over the internet - You may want to use some service like dropbox, or ubuntuone to be safest.."
342468.tsv,2006-08-05T11:29:00.000Z,Dr_Willis,erik_mck," you mean LEGAL or P2P ? :P"
342468.tsv,2006-08-05T11:30:00.000Z,Dr_Willis,erik_mck," theres some legal music stores that dont require fancy programs ( Unline that silly itunes)"
343068.tsv,2009-08-12T04:13:00.000Z,Dr_Willis,mistermatt," This is perl, v5.10.0 built for x86_64-linux-gnu-thread-multi"
343068.tsv,2009-08-12T05:11:00.000Z,Dr_Willis,mistermatt,"  lik bdfoster  said.. or the xrandr tools."
59832.tsv,2009-09-02T17:38:00.000Z,Dr_Willis,Semplx," in many cases gparted needs support tools to use some filesystems.   there may be some xfs tools it needs to fully work with xfs"
341844.tsv,2010-12-29T23:23:00.000Z,Dr_Willis,sam___," thats weird.. You installed what os/drivers in vbox? perhaps the thing needs some firmware uploaded to it befor it works."
59738.tsv,2009-09-04T08:47:00.000Z,Dr_Willis,nan,"Actually the use of the sudoers file would proberly allow  it....."
59738.tsv,2009-09-04T08:48:00.000Z,Dr_Willis,SpeakerBox," allow one to run synaptic/install stuff without entering the password"
342490.tsv,2011-05-11T19:30:00.000Z,Dr_Willis,HISHAM," not  a problem related to Ubuntu support.. so you may want to ask in #freenode"
342490.tsv,2011-05-11T19:31:00.000Z,Dr_Willis,HISHAM," its not an ubuntu issue..  so you will get no answer to it here."
342265.tsv,2006-08-19T11:21:00.000Z,Dr_Willis,Soccrmastr," seen that happen on the price is right tv show ."
343144.tsv,2009-09-26T22:05:00.000Z,Dr_Willis,Sanchez1," for my phones theres a menu item in the phones to use 'usb storage' or 'usb data'"
343144.tsv,2009-09-26T22:06:00.000Z,Dr_Willis,Sanchez1," perhaps iot has tobe enabled befor the phone is plugged in."
342315.tsv,2010-08-08T10:38:00.000Z,Dr_Willis,Devilinops," install the services you need.. start sering"
341915.tsv,2009-12-20T15:36:00.000Z,Dr_Willis,usplay," Huh?"
27631.tsv,2010-11-26T14:47:00.000Z,Dr_Willis,frustro," runlevels dont work that way  in ubuntu any more. :)"
27631.tsv,2010-11-26T14:47:00.000Z,Dr_Willis,frustro," ubuntu uses upstart.. runlevels dont really exist.."
342597.tsv,2006-05-29T05:24:00.000Z,Dr_Willis,duckdown," that would be most of them. :P for a vnc client/server on windows - i tend to use 'ultravnc'  it has some nice features. (windows only)"
342597.tsv,2006-05-29T05:26:00.000Z,Dr_Willis,duckdown," kde and gnome voth have their own vnc 'clients' i recall. (called somthing like remote desktop) -   Ultra vnc is rathe reasy to set up on windows..   about as easy as any of them"
342523.tsv,2009-10-17T12:02:00.000Z,Dr_Willis,Sander1," sudo is command to run things as root... 'dpkg' is a package manager command."
342523.tsv,2009-10-17T12:08:00.000Z,Dr_Willis,Sander1," its a standard command."
48897.tsv,2010-06-18T22:26:00.000Z,Dr_Willis,nan,"issyl0:  is a upper case typing cat using the 'cats-lock' key ? :)"
48897.tsv,2010-06-18T22:27:00.000Z,Dr_Willis,nan,"oops that was for isaac_  :)"
60247.tsv,2010-06-10T16:48:00.000Z,Dr_Willis,aruntomar," I recall seeing a wiki page on that topic"
60247.tsv,2010-06-10T16:52:00.000Z,Dr_Willis,aruntomar," i recall some comercial company with tools for that and a free 2 seat version.. thats about all i rember. Ive not looked into it for ages"
342408.tsv,2010-04-03T13:39:00.000Z,Dr_Willis,heatherjm45," for a wirless network thekey actually IS in hex i think  the ascii is for our benifit."
342408.tsv,2010-04-03T13:41:00.000Z,Dr_Willis,heatherjm45," i recall some checkbox to show it or not..but im on 10.04 now. so cant double check"
342037.tsv,2009-05-15T17:54:00.000Z,Dr_Willis,Gamarok__," mencoder, ffmpeg, or front ends to those tools like winff, avidumex,"
342037.tsv,2009-05-15T17:58:00.000Z,Dr_Willis,Gamarok__," look again. :)"
342354.tsv,2009-11-04T21:39:00.000Z,Dr_Willis,MikeBarton," ask the actual question about your problem and see who knows what."
342132.tsv,2010-06-06T15:25:00.000Z,Dr_Willis,jeward," be sure to register your nickname also. and check the winehq forums/app database"
342950.tsv,2010-11-03T17:59:00.000Z,Dr_Willis,eaerth," it also protects your from your self. :)"
343413.tsv,2012-08-27T03:15:00.000Z,Dr_Willis,SliTaz," i recall seeing it on shelfs at stores... no one really cared to buy it that way"
